id;address;categories;city;country;keys;menus.amountMax;menus.amountMin;menus.currency;menus.description;menus.name;name;review_overall;priceRangeCurrency;priceRangeMin;priceRangeMax;province
AVwdISL4ByjofQCxly5Z;1301 Williston Rd;Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza;South Burlington;US;us/queencity/southburlington/1301willistonrd/-500261185;10.5;10.5;USD;Traditional hand tossed pizza;Three Item Pizza;Marco's Pizza;4;USD;25;40;Queen City
AVwdISL4ByjofQCxly5Z;1301 Williston Rd;Take Out Restaurants,Sandwich Shops,Family Style Restaurants,Pasta,Pizza;South Burlington;US;us/queencity/southburlington/1301willistonrd/-500261185;9;9;USD;Traditional hand tossed pizza;Two Item Pizza;Marco's Pizza;4;USD;25;40;Queen City
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;8.49;8.49;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Stuffed Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Stuffed Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;17.49;17.49;USD;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Onions, b.b.q. chicken, mozzarella cheese, topped with bacon and b.b.q. sauce.;B.b.q. Madness Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;8.49;8.49;USD;;Bacon Cheeseburger Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Bacon Cheeseburger Stuffed Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;With ketchup, hamburger and mozzarella cheese topped with bacon and ketchup.;Bacon Cheeseburger Thin Crust Pizza;Sicilia's Pizzeria;5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With ketchup, hamburger and mozzarella cheese topped with bacon and ketchup.;Bacon Cheeseburger Thin Crust Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce.;Bellablanca Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce.;Bellablanca Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;Alfredo sauce, ricotto, mozzarella and oregano topped with alfredo sauce.;Bellablanca Gourmet Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Alfredo sauce, ricotto, mozzarella and oregano topped with alfredo sauce.;Bellablanca Gourmet Stuffed Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;10.99;10.99;USD;Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce.;Bellablanca Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Alfredo sauce, ricotta, mozzarella and oregano topped with alfredo sauce.;Bellablanca Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;8.49;8.49;USD;;Blazin Buffalo Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Blazin Buffalo Stuffed Pizza;Sicilia's Pizzeria;2;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;;Blazin Buffalo Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Blazin Buffalo Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;5.99;5.99;USD;;Cheese Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Cheese Stuffed Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;;Cheese Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Cheese Thin Crust Pizza;Sicilia's Pizzeria;1.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;Artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Gourmet Pizza (reg Crust);Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;With artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Gourmet Stuffed Pizza;Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Gourmet Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;10.99;10.99;USD;Artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Artichoke hearts, black olives, garlic and mozzarella cheese.;Fare Soldi Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;With ham and pineapple.;Hawaiian Gourmet Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With ham and pineapple.;Hawaiian Gourmet Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;With ham and pineapples.;Hawiian Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With ham and pineapples.;Hawiian Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;10.99;10.99;USD;With ham and pineapples.;Hawiian Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With ham and pineapples.;Hawiian Thin Crust Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;With sausage, pepperoni, beef and bacon.;Meat Lover Gourmet Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With sausage, pepperoni, beef and bacon.;Meat Lover Gourmet Stuffed Pizza;Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;Spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Gourmet Pizza (reg Crust);Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;7.99;7.99;USD;With spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Gourmet Suffed Pizza;Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Gourmet Suffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;Spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Thin Crust Pizza;Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Spinach, feta, tomatoes and mozzarella cheese.;Mediterranean Thin Crust Pizza;Sicilia's Pizzeria;3;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;6.99;6.99;USD;;Pepperoni Stuffed Pizza;Sicilia's Pizzeria;2.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Pepperoni Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;12.99;12.99;USD;;Pepperoni Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;;Pepperoni Thin Crust Pizza;Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;Honey b.b.q., lots of pineapple. ham and mozzarella cheese topped with b.b.q. honey.;Sicilian Sweet Tooth Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Honey b.b.q., lots of pineapple. ham and mozzarella cheese topped with b.b.q. honey.;Sicilian Sweet Tooth Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;8.49;8.49;USD;Beef, chicken, meatballs, sausage, bacon, pepperoni and ham.;Siciliian Superman Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Beef, chicken, meatballs, sausage, bacon, pepperoni and ham.;Siciliian Superman Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;With beef, chicken, meatballs, sausage, bacon, pepperoni and ham.;Sicillian Superman Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;With beef, chicken, meatballs, sausage, bacon, pepperoni and ham.;Sicillian Superman Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;21.49;21.49;USD;Honey b.b.q., lots of pineapples, ham and mozzarella cheese topped with honey b.b.q.;Sicillian Sweet Tooth Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Honey b.b.q., lots of pineapples, ham and mozzarella cheese topped with honey b.b.q.;Sicillian Sweet Tooth Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.99;11.99;USD;Mushrooms, green peppers and onions.;Vegetable Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Mushrooms, green peppers and onions.;Vegetable Gourmet Pizza (reg Crust);Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;8.49;8.49;USD;Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.;Vegetable Heaven Stuffed Pizza;Sicilia's Pizzeria;5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.;Vegetable Heaven Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.;Vegetable Heaven Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Green peppers, onions, eggplant, broccoli, mushrooms, black olives, red peppers and tomatoes.;Vegetable Heaven Thin Crust Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;21.49;21.49;USD;Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.;White Suicilian Stuffed Pizza;Sicilia's Pizzeria;3.5;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.;White Suicilian Stuffed Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;11.49;11.49;USD;Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.;White Suicilian Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdIsuzkufWRAb52p9M;1605 Kanawha Blvd W;Pizza Place,Pizza;Charleston;US;us/wv/charleston/1605kanawhablvdw/-748637271;;;;Alfredo sauce, grilled chicken, broccoli, garlic, mozzarella cheese topped with alfredo sauce.;White Suicilian Thin Crust Pizza;Sicilia's Pizzeria;4;;;;WV
AVwdiuTukufWRAb5662k;1325 Madison Ave;Sports Bar,Bar,Music Venue,cakes desserts,service staff,food catering,bar drinks,Sports Bar, Bar, and Music Venue;Mankato;US;us/mn/mankato/1325madisonave/543441564;7.95;5.95;USD;Mozzarella, marinara sauce and italian seasoning;Pizza;Buster's Sports Bar and Grill;4;USD;0;25;MN
AVwdivhlIN2L1WUfw2NZ;500 Sampsonia Way;Art Museum;Pittsburgh;US;us/pitt/pittsburgh/500sampsoniaway/-1462975979;3.75;3.75;USD;;Personal Cheese Pizza;Mattress Factory Museum;4.5;;;;Pitt
AVwdivhlIN2L1WUfw2NZ;500 Sampsonia Way;Art Museum;Pittsburgh;US;us/pitt/pittsburgh/500sampsoniaway/-1462975979;7.95;7.95;USD;;Pizza;Mattress Factory Museum;3;;;;Pitt
AVwdIx7D_7pvs4fz2oPx;267 S 19th St;Restaurant;Philadelphia;US;us/phila/philadelphia/267s19thst/-822772362;5;5;USD;;Pizza Boy Citra Pils (4);Crow & The Pitcher;4.5;USD;0;30;Phila
AVwdixFVByjofQCxqJgj;288 Golf Course Dr W;Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place;Rohnert Park;US;us/ca/rohnertpark/288golfcoursedrw/-1170895678;18;18;USD;Asiago, mozzarella, imported gorgonaola, sweet fig preserve, prosciutto di parma, parmigiano reggiano, balsamic reduction;Cal Italia Gold Medal Winner Food Network Pizza Champions Challenge;Tony's of North Beach;2.5;USD;25;40;CA
AVwdixFVByjofQCxqJgj;288 Golf Course Dr W;Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place;Rohnert Park;US;us/ca/rohnertpark/288golfcoursedrw/-1170895678;18;18;USD;;Margherita Winner World Cup Pizza, Cup, Naples, Italy;Tony's of North Beach;3.5;USD;25;40;CA
AVwdixFVByjofQCxqJgj;288 Golf Course Dr W;Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place;Rohnert Park;US;us/ca/rohnertpark/288golfcoursedrw/-1170895678;19;19;USD;Mozzarella, red pepper, escarole, smoked pancetta, piquante peppers, campari blood orange reduction, peppered goat cheese;Pizza Campari;Tony's of North Beach;4;USD;25;40;CA
AVwdixFVByjofQCxqJgj;288 Golf Course Dr W;Pizza Place and Italian Restaurant,Italian Restaurant,Pizza Place;Rohnert Park;US;us/ca/rohnertpark/288golfcoursedrw/-1170895678;19;19;USD;Mozzarella, red pepper, escarole, smoked pancetta, piquante peppers, campari blood orange, reduction pepperd goat cheese;Pizza Capari;Tony's of North Beach;3;USD;25;40;CA
AVwdiXsEByjofQCxqFcb;7520 Peach St;Beer Store and Liquor Store,Beer Store,Liquor Store;Erie;US;us/pa/erie/7520peachst/-658048559;8.29;8.29;USD;;4 Cheese Pizzavegetarian Option;U Pick 6 Beer Store;2.5;;;;PA
AVwdiXsEByjofQCxqFcb;7520 Peach St;Beer Store and Liquor Store,Beer Store,Liquor Store;Erie;US;us/pa/erie/7520peachst/-658048559;9.99;9.99;USD;;Bbq Pizzanew Item;U Pick 6 Beer Store;3.5;;;;PA
AVwdiXsEByjofQCxqFcb;7520 Peach St;Beer Store and Liquor Store,Beer Store,Liquor Store;Erie;US;us/pa/erie/7520peachst/-658048559;7.99;5.99;USD;;Pizza Muffinsupick6 Favorite;U Pick 6 Beer Store;4;;;;PA
AVwdJ1J9_7pvs4fz2zsv;6166 Falls Of Neuse Rd;Food,Food North Raleigh,Dance Classes;Raleigh;US;us/nc/raleigh/6166fallsofneuserd/586214272;15.6;7.8;USD;;Spaniko Pizza (wheat Crust);Inis Cairde School of Irish Dance;4;;;;NC
AVwdj2VBkufWRAb57F2N;208 Sunrise Hwy;Restaurant;Rockville Centre;US;us/rockvillecenter/rockvillecentre/208sunrisehwy/-233689810;12;12;USD;;Pan Pizza;Tony Colombos;1.5;USD;0;30;Rockville Center
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;12.99;12.99;USD;;Cheese Pizza;Midnight Muncheez;3.5;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;19.99;19.99;USD;;Garden Pizza;Midnight Muncheez;4;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;16.97;16.97;USD;;Hawaiian Pizza;Midnight Muncheez;2;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;19.99;19.99;USD;;Meat Munchers Pizza;Midnight Muncheez;2.5;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;19.99;19.99;USD;;Muncheez Bbq Chicken Pizza;Midnight Muncheez;4;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;7.99;7.99;USD;;Pizza Nugs;Midnight Muncheez;4;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;18.96;18.96;USD;;Spicy Hawaiian Pizza;Midnight Muncheez;5;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;21.99;21.99;USD;;Supreme Pizza;Midnight Muncheez;4;;;;CA
AVwdjdFIkufWRAb57Bvx;1125 Victoria St;Fast Food Restaurant,Restaurants,Pizza;Costa Mesa;US;us/ca/costamesa/1125victoriast/1127531551;15.98;15.98;USD;;The Meatball Pizza;Midnight Muncheez;4;;;;CA
AVwdjdPfkufWRAb57Bxn;105 N Market St;Restaurant;Frederick;US;us/md/frederick/105nmarketst/289671780;12;12;USD;fresh herbs, mascarpone, sofrito, fresh mozzarella cheese;Artisanal Grilled Pizza;Firestone's;4.5;USD;31;50;MD
AVwdjdPfkufWRAb57Bxn;105 N Market St;Restaurant;Frederick;US;us/md/frederick/105nmarketst/289671780;12;12;USD;sofritto, mascarpone, mozzarella, oregano;Grilled Pizza;Firestone's;3;USD;31;50;MD
AVwdJHFw_7pvs4fz2rxA;1908 5th Ave;Fast Food Restaurant,Restaurant;River Grove;US;us/il/rivergrove/19085thave/-802790205;2.75;2.75;USD;;Original Pizza Puff;Clavio's Eatery;4;;;;IL
AVwdJHFw_7pvs4fz2rxA;1908 5th Ave;Fast Food Restaurant,Restaurant;River Grove;US;us/il/rivergrove/19085thave/-802790205;4.25;4.25;USD;;Pizza Burger;Clavio's Eatery;4;;;;IL
AVwdjLnwByjofQCxqNXB;325 High St S E;Italian Restaurant;Salem;US;us/or/salem/325highstse/-863907478;9.95;9.95;USD;;Della Casa Pizza;Gamberetti's Italian Restaurant;3.5;USD;25;40;OR
AVwdjLnwByjofQCxqNXB;325 High St S E;Italian Restaurant;Salem;US;us/or/salem/325highstse/-863907478;8.95;8.95;USD;;Puttanesca Pizza;Gamberetti's Italian Restaurant;4;USD;25;40;OR
AVwdjoO3IN2L1WUfw-jN;109 Main St;American Restaurant,Pub,Bar,Pizza Place;Port Jefferson;US;us/prtjefferson/portjefferson/109mainst/-2016497685;18.25;18.25;USD;;Bacon Cheeseburger Pizza;Vincenzo's Pizzeria;4;USD;0;25;Prt Jefferson
